id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
DAN7-0039,DANIEL7-12,DAN7,"PDF p.16, Daniel 7:11",fill_blank,hard,"Anciano de días, juicio y bestias","Según PDF p.16, Daniel 7:11, en el pasaje sobre Anciano de días, juicio y bestias, complete la formulación del PDF: «y mientras miraba mataron a la bestia, y su cuerpo fue _____ y entregado para quemarlo en el fuego.»","[""destrozado"", ""arrancadas"", ""arrancados"", ""convertido""]",0,destrozado,"El PDF emplea la expresión «destrozado» en este contexto: «bestia, y su cuerpo fue destrozado y entregado para quemarlo en el fuego».","bestia, y su cuerpo fue destrozado y entregado para quemarlo en el fuego",DAN7-V11-F09,DAN7-V11-F09-VARIANTS,verified,
DAN7-0040,DANIEL7-12,DAN7,"PDF p.16, Daniel 7:12",multiple_choice,medium,"Anciano de días, juicio y bestias","Según PDF p.16, Daniel 7:12, en el pasaje sobre Anciano de días, juicio y bestias, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «También a las [DETALLE] bestias les habían quitado su dominio, pero»","[""También a las aguas bestias les habían quitado su dominio, pero"", ""También a las costas bestias les habían quitado su dominio, pero"", ""También a las palmas bestias les habían quitado su dominio, pero"", ""También a las otras bestias les habían quitado su dominio, pero""]",3,"También a las otras bestias les habían quitado su dominio, pero","La opción correcta conserva el detalle «otras» tal como aparece en la fuente: «También a las otras bestias les habían quitado su dominio, pero».","También a las otras bestias les habían quitado su dominio, pero",DAN7-V12-F02,DAN7-V12-F02-VARIANTS,verified,
DAN7-0041,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:13",true_false,expert,Hijo del Hombre y reino eterno,"Según PDF p.17, Daniel 7:13, en el pasaje sobre Hijo del Hombre y reino eterno, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «vino hasta el ⟦Anciano de días⟧, y lo hicieron acercarse delante de él.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «vino hasta el Anciano de días, y lo hicieron acercarse delante de él».","vino hasta el Anciano de días, y lo hicieron acercarse delante de él",DAN7-V13-F08,DAN7-V13-F08-VARIANTS,verified,
DAN7-0042,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:14",fill_blank,hard,Hijo del Hombre y reino eterno,"Según PDF p.17, Daniel 7:14, en el pasaje sobre Hijo del Hombre y reino eterno, complete la formulación del PDF: «Y le fue dado dominio, gloria y reino, para que todos los pueblos, naciones y lenguas lo _____»","[""apoderará"", ""sirvieran"", ""aumentará"", ""cumplirán""]",1,sirvieran,"El PDF emplea la expresión «sirvieran» en este contexto: «pueblos, naciones y lenguas lo sirvieran».","pueblos, naciones y lenguas lo sirvieran",DAN7-V14-F01,DAN7-V14-F01-VARIANTS,verified,
DAN7-0043,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:15",multiple_choice,hard,estado de Daniel e interpretación,"Según PDF p.17, Daniel 7:15, en el pasaje sobre estado de Daniel e interpretación, ¿Qué opción restituye con precisión la relación descrita? Marco: «A mí, Daniel, se me [DETALLE] el espíritu hasta lo más hondo de»","[""A mí, Daniel, se me turbó el espíritu hasta lo más hondo de"", ""A mí, Daniel, se me hirió el espíritu hasta lo más hondo de"", ""A mí, Daniel, se me salió el espíritu hasta lo más hondo de"", ""A mí, Daniel, se me trajo el espíritu hasta lo más hondo de""]",0,"A mí, Daniel, se me turbó el espíritu hasta lo más hondo de","La opción correcta conserva el detalle «turbó» tal como aparece en la fuente: «A mí, Daniel, se me turbó el espíritu hasta lo más hondo de».","A mí, Daniel, se me turbó el espíritu hasta lo más hondo de",DAN7-V15-F02,DAN7-V15-F02-VARIANTS,verified,
DAN7-0044,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:16",true_false,hard,estado de Daniel e interpretación,"Según PDF p.17, Daniel 7:16, en el pasaje sobre estado de Daniel e interpretación, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Me acerqué a uno de los que allí ⟦bestias⟧ y le pregunté la verdad acerca de todo aquello.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «estaban». La corrección exacta es: «Me acerqué a uno de los que allí estaban y le pregunté la verdad acerca de todo aquello.»,uno de los que allí estaban y le pregunté la verdad acerca de,DAN7-V16-F01,DAN7-V16-F01-VARIANTS,verified,Me acerqué a uno de los que allí estaban y le pregunté la verdad acerca de todo aquello.
DAN7-0045,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:17",fill_blank,medium,estado de Daniel e interpretación,"Según PDF p.17, Daniel 7:17, en el pasaje sobre estado de Daniel e interpretación, complete la formulación del PDF: «“Estas cuatro grandes bestias son cuatro reyes que se _____ en la tierra.»","[""confirmará"", ""contenderá"", ""levantarán"", ""Despertará""]",2,levantarán,El PDF emplea la expresión «levantarán» en este contexto: «son cuatro reyes que se levantarán en la tierra».,son cuatro reyes que se levantarán en la tierra,DAN7-V17-F02,DAN7-V17-F02-VARIANTS,verified,
DAN7-0046,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:18",multiple_choice,hard,estado de Daniel e interpretación,"Según PDF p.17, Daniel 7:18, en el pasaje sobre estado de Daniel e interpretación, ¿Qué opción restituye con precisión la relación descrita? Marco: «el reino hasta el siglo, [DETALLE] y para siempre»","[""el reino hasta el siglo, atentamente y para siempre"", ""el reino hasta el siglo, eternamente y para siempre"", ""el reino hasta el siglo, rápidamente y para siempre"", ""el reino hasta el siglo, impíamente y para siempre""]",1,"el reino hasta el siglo, eternamente y para siempre","La opción correcta conserva el detalle «eternamente» tal como aparece en la fuente: «el reino hasta el siglo, eternamente y para siempre».","el reino hasta el siglo, eternamente y para siempre",DAN7-V18-F02,DAN7-V18-F02-VARIANTS,verified,
DAN7-0047,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:19",true_false,hard,guerra contra los santos y justicia,"Según PDF p.17, Daniel 7:19, en el pasaje sobre guerra contra los santos y justicia, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Entonces tuve deseo de saber la verdad acerca de la cuarta bestia, que era tan diferente de todas las otras, ⟦espantosa⟧ en gran manera, que tenía dientes de hierro y uñas de bronce, que devoraba y desmenuzaba, y pisoteaba las sobras con sus pies;»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «diferente de todas las otras, espantosa en gran manera, que tenía dientes de».","diferente de todas las otras, espantosa en gran manera, que tenía dientes de",DAN7-V19-F02,DAN7-V19-F02-VARIANTS,verified,
DAN7-0048,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:20",fill_blank,hard,guerra contra los santos y justicia,"Según PDF p.17, Daniel 7:20, en el pasaje sobre guerra contra los santos y justicia, complete la formulación del PDF: «Este mismo cuerno tenía ojos y una boca que hablaba con gran _____, y parecía más grande que sus compañeros.»","[""abundancia"", ""apariencia"", ""provincias"", ""insolencia""]",3,insolencia,"El PDF emplea la expresión «insolencia» en este contexto: «boca que hablaba con gran insolencia, y parecía más grande que sus compañeros».","boca que hablaba con gran insolencia, y parecía más grande que sus compañeros",DAN7-V20-F10,DAN7-V20-F10-VARIANTS,verified,
DAN7-0049,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:21",multiple_choice,medium,guerra contra los santos y justicia,"Según PDF p.17, Daniel 7:21, en el pasaje sobre guerra contra los santos y justicia, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «veía yo que este cuerno [DETALLE] guerra contra los santos y los vencía»","[""veía yo que este cuerno decía guerra contra los santos y los vencía"", ""veía yo que este cuerno había guerra contra los santos y los vencía"", ""veía yo que este cuerno hacía guerra contra los santos y los vencía"", ""veía yo que este cuerno salía guerra contra los santos y los vencía""]",2,veía yo que este cuerno hacía guerra contra los santos y los vencía,La opción correcta conserva el detalle «hacía» tal como aparece en la fuente: «veía yo que este cuerno hacía guerra contra los santos y los vencía».,veía yo que este cuerno hacía guerra contra los santos y los vencía,DAN7-V21-F02,DAN7-V21-F02-VARIANTS,verified,
DAN7-0050,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:22",true_false,expert,guerra contra los santos y justicia,"Según PDF p.17, Daniel 7:22, en el pasaje sobre guerra contra los santos y justicia, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «hasta que vino el Anciano de días, y se hizo justicia a los ⟦santos del Altísimo⟧»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «se hizo justicia a los santos del Altísimo».,se hizo justicia a los santos del Altísimo,DAN7-V22-F02,DAN7-V22-F02-VARIANTS,verified,
DAN7-0051,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:23",fill_blank,hard,"cuarto reino, cuernos, tiempo y juicio","Según PDF p.17, Daniel 7:23, en el pasaje sobre cuarto reino, cuernos, tiempo y juicio, complete la formulación del PDF: «Dijo así: »“La cuarta bestia será un cuarto reino en la tierra, el cual será diferente de todos los otros reinos, y a toda la tierra devorará, trillará y _____.»","[""despedazará"", ""contristará"", ""fortalecerá"", ""permanecerá""]",0,despedazará,"El PDF emplea la expresión «despedazará» en este contexto: «la tierra devorará, trillará y despedazará».","la tierra devorará, trillará y despedazará",DAN7-V23-F02,DAN7-V23-F02-VARIANTS,verified,
DAN7-0052,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:24",multiple_choice,medium,"cuarto reino, cuernos, tiempo y juicio","Según PDF p.17, Daniel 7:24, en el pasaje sobre cuarto reino, cuernos, tiempo y juicio, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «Los diez cuernos [DETALLE] que de aquel reino se levantarán diez»","[""Los diez cuernos buscándolo que de aquel reino se levantarán diez"", ""Los diez cuernos esfuérzate que de aquel reino se levantarán diez"", ""Los diez cuernos humillarte que de aquel reino se levantarán diez"", ""Los diez cuernos significan que de aquel reino se levantarán diez""]",3,Los diez cuernos significan que de aquel reino se levantarán diez,La opción correcta conserva el detalle «significan» tal como aparece en la fuente: «Los diez cuernos significan que de aquel reino se levantarán diez».,Los diez cuernos significan que de aquel reino se levantarán diez,DAN7-V24-F02,DAN7-V24-F02-VARIANTS,verified,
DAN7-0053,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:25",true_false,expert,"cuarto reino, cuernos, tiempo y juicio","Según PDF p.17, Daniel 7:25, en el pasaje sobre cuarto reino, cuernos, tiempo y juicio, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «y serán entregados en sus manos hasta ⟦tiempo, tiempos y medio tiempo⟧.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «entregados en sus manos hasta tiempo, tiempos y medio tiempo».","entregados en sus manos hasta tiempo, tiempos y medio tiempo",DAN7-V25-F09,DAN7-V25-F09-VARIANTS,verified,
DAN7-0054,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:26",fill_blank,hard,"cuarto reino, cuernos, tiempo y juicio","Según PDF p.17, Daniel 7:26, en el pasaje sobre cuarto reino, cuernos, tiempo y juicio, complete la formulación del PDF: «Pero se sentará el Juez, y le quitarán su dominio, para que sea destruido y _____ hasta el fin,»","[""confiados"", ""arruinado"", ""consumida"", ""depurados""]",1,arruinado,El PDF emplea la expresión «arruinado» en este contexto: «para que sea destruido y arruinado hasta el fin».,para que sea destruido y arruinado hasta el fin,DAN7-V26-F02,DAN7-V26-F02-VARIANTS,verified,
DAN7-0055,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:27",multiple_choice,expert,"cuarto reino, cuernos, tiempo y juicio","Según PDF p.17, Daniel 7:27, en el pasaje sobre cuarto reino, cuernos, tiempo y juicio, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «del Altísimo, cuyo reino es [DETALLE], y todos los dominios lo servirán y»","[""del Altísimo, cuyo reino es reino eterno, y todos los dominios lo servirán y"", ""del Altísimo, cuyo reino es cuerno grande, y todos los dominios lo servirán y"", ""del Altísimo, cuyo reino es pacto santo, y todos los dominios lo servirán y"", ""del Altísimo, cuyo reino es cuerno notable, y todos los dominios lo servirán y""]",0,"del Altísimo, cuyo reino es reino eterno, y todos los dominios lo servirán y","La opción correcta conserva el detalle «reino eterno» tal como aparece en la fuente: «del Altísimo, cuyo reino es reino eterno, y todos los dominios lo servirán y».","del Altísimo, cuyo reino es reino eterno, y todos los dominios lo servirán y",DAN7-V27-F02,DAN7-V27-F02-VARIANTS,verified,
DAN7-0056,DANIEL7-12,DAN7,"PDF p.17, Daniel 7:28",true_false,easy,reacción final de Daniel,"Según PDF p.17, Daniel 7:28, en el pasaje sobre reacción final de Daniel, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Aquí fue el fin de sus ⟦palabras⟧.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «fue el fin de sus palabras».,fue el fin de sus palabras,DAN7-V28-F01,DAN7-V28-F01-VARIANTS,verified,
DAN7-0057,DANIEL7-12,DAN7,"PDF p.16, Daniel 7:1",fill_blank,medium,"año, visión, vientos, mar y cuatro bestias","Según PDF p.16, Daniel 7:1, en el pasaje sobre año, visión, vientos, mar y cuatro bestias, complete la formulación del PDF: «En el _____ año de Belsasar, rey de Babilonia, tuvo Daniel un sueño y visiones de su cabeza mientras estaba en su lecho»","[""cuarto"", ""hombre"", ""primer"", ""rostro""]",2,primer,"El PDF emplea la expresión «primer» en este contexto: «En el primer año de Belsasar, rey de Babilonia, tuvo».","En el primer año de Belsasar, rey de Babilonia, tuvo",DAN7-V1-F02,DAN7-V1-F02-VARIANTS,verified,
DAN7-0058,DANIEL7-12,DAN7,"PDF p.16, Daniel 7:2",multiple_choice,hard,"año, visión, vientos, mar y cuatro bestias","Según PDF p.16, Daniel 7:2, en el pasaje sobre año, visión, vientos, mar y cuatro bestias, ¿Qué opción restituye con precisión la relación descrita? Marco: «los cuatro vientos del cielo [DETALLE] en el gran mar»","[""los cuatro vientos del cielo derramaba en el gran mar"", ""los cuatro vientos del cielo combatían en el gran mar"", ""los cuatro vientos del cielo justicias en el gran mar"", ""los cuatro vientos del cielo pisoteaba en el gran mar""]",1,los cuatro vientos del cielo combatían en el gran mar,La opción correcta conserva el detalle «combatían» tal como aparece en la fuente: «los cuatro vientos del cielo combatían en el gran mar».,los cuatro vientos del cielo combatían en el gran mar,DAN7-V2-F03,DAN7-V2-F03-VARIANTS,verified,
DAN7-0059,DANIEL7-12,DAN7,"PDF p.16, Daniel 7:3",true_false,hard,"año, visión, vientos, mar y cuatro bestias","Según PDF p.16, Daniel 7:3, en el pasaje sobre año, visión, vientos, mar y cuatro bestias, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Y cuatro ⟦estaban⟧ grandes, diferentes la una de la otra, subían del mar.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «bestias». La corrección exacta es: «Y cuatro bestias grandes, diferentes la una de la otra, subían del mar.»","Y cuatro bestias grandes, diferentes la una de la otra",DAN7-V3-F03,DAN7-V3-F03-VARIANTS,verified,"Y cuatro bestias grandes, diferentes la una de la otra, subían del mar."
DAN7-0060,DANIEL7-12,DAN7,"PDF p.16, Daniel 7:4",fill_blank,medium,primera bestia,"Según PDF p.16, Daniel 7:4, en el pasaje sobre primera bestia, complete la formulación del PDF: «Yo estaba mirando hasta que sus alas le fueron _____»","[""arrancados"", ""convertido"", ""destrozado"", ""arrancadas""]",3,arrancadas,El PDF emplea la expresión «arrancadas» en este contexto: «que sus alas le fueron arrancadas».,que sus alas le fueron arrancadas,DAN7-V4-F04,DAN7-V4-F04-VARIANTS,verified,
