id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
PR39-0035,PR39-44,PR39,"PDF p.31, PR39, párrafo 1",fill_blank,easy,"cooperación divina, deberes pequeños y carácter","Según PDF p.31, PR39, párrafo 1, en el pasaje sobre cooperación divina, deberes pequeños y carácter, complete la formulación del PDF: «El Señor mide con _____ toda posibilidad de servir.»","[""adoración"", ""exactitud"", ""adorareis"", ""autoridad""]",1,exactitud,El PDF emplea la expresión «exactitud» en este contexto: «El Señor mide con exactitud toda posibilidad de servir».,El Señor mide con exactitud toda posibilidad de servir,PR39-P031-F09,PR39-P031-F09-VARIANTS,verified,
PR39-0036,PR39-44,PR39,"PDF p.32, PR39, párrafo 1",multiple_choice,hard,aplicación a los jóvenes actuales,"Según PDF p.32, PR39, párrafo 1, en el pasaje sobre aplicación a los jóvenes actuales, ¿Qué opción restituye con precisión la relación descrita? Marco: «tentaciones a satisfacer sus apetitos, [DETALLE] en nuestras grandes ciudades, donde resulta fácil»","[""tentaciones a satisfacer sus apetitos, completamente en nuestras grandes ciudades, donde resulta fácil"", ""tentaciones a satisfacer sus apetitos, confiadamente en nuestras grandes ciudades, donde resulta fácil"", ""tentaciones a satisfacer sus apetitos, especialmente en nuestras grandes ciudades, donde resulta fácil"", ""tentaciones a satisfacer sus apetitos, correctamente en nuestras grandes ciudades, donde resulta fácil""]",2,"tentaciones a satisfacer sus apetitos, especialmente en nuestras grandes ciudades, donde resulta fácil","La opción correcta conserva el detalle «especialmente» tal como aparece en la fuente: «tentaciones a satisfacer sus apetitos, especialmente en nuestras grandes ciudades, donde resulta fácil».","tentaciones a satisfacer sus apetitos, especialmente en nuestras grandes ciudades, donde resulta fácil",PR39-P032-F20,PR39-P032-F20-VARIANTS,verified,
PR39-0037,PR39-44,PR39,"PDF p.27, PR39, párrafo 1",true_false,expert,"cautiverio, misión y cambio de nombres","Según PDF p.27, PR39, párrafo 1, en el pasaje sobre cautiverio, misión y cambio de nombres, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «El hecho de que esos adoradores de Jehová estuviesen cautivos en Babilonia y de que los vasos de la casa de Dios se hallaran en el templo de los dioses babilónicos, era mencionado ⟦jactanciosamente⟧ por los vencedores como evidencia de que su religión y sus costumbres eran superiores a la religión y las costumbres de los hebreos.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «los dioses babilónicos, era mencionado jactanciosamente por los vencedores como evidencia de que».","los dioses babilónicos, era mencionado jactanciosamente por los vencedores como evidencia de que",PR39-P027-F06,PR39-P027-F06-VARIANTS,verified,
PR39-0038,PR39-44,PR39,"PDF p.28, PR39, párrafo 1",fill_blank,medium,"alimento real, vino e idolatría","Según PDF p.28, PR39, párrafo 1, en el pasaje sobre alimento real, vino e idolatría, complete la formulación del PDF: «Conocían la historia de Nadab y Abihú, cuya _____, así como los resultados que había tenido, describían los pergaminos del Pentateuco»","[""consideración"", ""desobediencia"", ""intemperancia"", ""determinación""]",2,intemperancia,"El PDF emplea la expresión «intemperancia» en este contexto: «de Nadab y Abihú, cuya intemperancia, así como los resultados que había tenido».","de Nadab y Abihú, cuya intemperancia, así como los resultados que había tenido",PR39-P028-F13,PR39-P028-F13-VARIANTS,verified,
PR39-0039,PR39-44,PR39,"PDF p.29, PR39, párrafo 1",multiple_choice,hard,"Melsar, prueba de diez días y templanza","Según PDF p.29, PR39, párrafo 1, en el pasaje sobre Melsar, prueba de diez días y templanza, ¿Qué opción restituye con precisión la relación descrita? Marco: «entonces a Melsar, oficial encargado [DETALLE] de la juventud hebrea, y solicitó que»","[""entonces a Melsar, oficial encargado completamente de la juventud hebrea, y solicitó que"", ""entonces a Melsar, oficial encargado confiadamente de la juventud hebrea, y solicitó que"", ""entonces a Melsar, oficial encargado correctamente de la juventud hebrea, y solicitó que"", ""entonces a Melsar, oficial encargado especialmente de la juventud hebrea, y solicitó que""]",3,"entonces a Melsar, oficial encargado especialmente de la juventud hebrea, y solicitó que","La opción correcta conserva el detalle «especialmente» tal como aparece en la fuente: «entonces a Melsar, oficial encargado especialmente de la juventud hebrea, y solicitó que».","entonces a Melsar, oficial encargado especialmente de la juventud hebrea, y solicitó que",PR39-P029-F02,PR39-P029-F02-VARIANTS,verified,
PR39-0040,PR39-44,PR39,"PDF p.30, PR39, párrafo 1",true_false,medium,"educación, salud y verdadero éxito","Según PDF p.30, PR39, párrafo 1, en el pasaje sobre educación, salud y verdadero éxito, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «pero su saber no les llegó por ⟦apariencia⟧.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «casualidad». La corrección exacta es: «pero su saber no les llegó por casualidad.»,saber no les llegó por casualidad,PR39-P030-F10,PR39-P030-F10-VARIANTS,verified,pero su saber no les llegó por casualidad.
PR39-0041,PR39-44,PR39,"PDF p.31, PR39, párrafo 1",fill_blank,easy,"cooperación divina, deberes pequeños y carácter","Según PDF p.31, PR39, párrafo 1, en el pasaje sobre cooperación divina, deberes pequeños y carácter, complete la formulación del PDF: «El Señor mide con exactitud toda _____ de servir.»","[""convocación"", ""destrucción"", ""disposición"", ""posibilidad""]",3,posibilidad,El PDF emplea la expresión «posibilidad» en este contexto: «Señor mide con exactitud toda posibilidad de servir».,Señor mide con exactitud toda posibilidad de servir,PR39-P031-F10,PR39-P031-F10-VARIANTS,verified,
PR39-0042,PR39-44,PR39,"PDF p.32, PR39, párrafo 1",multiple_choice,hard,aplicación a los jóvenes actuales,"Según PDF p.32, PR39, párrafo 1, en el pasaje sobre aplicación a los jóvenes actuales, ¿Qué opción restituye con precisión la relación descrita? Marco: «ciudades, donde resulta fácil y [DETALLE] toda complacencia sensual, pueden permanecer por la»","[""ciudades, donde resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la"", ""ciudades, donde resulta fácil y abrumador toda complacencia sensual, pueden permanecer por la"", ""ciudades, donde resulta fácil y aliviarla toda complacencia sensual, pueden permanecer por la"", ""ciudades, donde resulta fácil y atestiguó toda complacencia sensual, pueden permanecer por la""]",0,"ciudades, donde resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la","La opción correcta conserva el detalle «atrayente» tal como aparece en la fuente: «ciudades, donde resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la».","ciudades, donde resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la",PR39-P032-F21,PR39-P032-F21-VARIANTS,verified,
PR39-0043,PR39-44,PR39,"PDF p.27, PR39, párrafo 1",true_false,expert,"cautiverio, misión y cambio de nombres","Según PDF p.27, PR39, párrafo 1, en el pasaje sobre cautiverio, misión y cambio de nombres, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «El hecho de que esos adoradores de Jehová estuviesen cautivos en Babilonia y de que los vasos de la casa de Dios se hallaran en el templo de los dioses babilónicos, era mencionado jactanciosamente por los ⟦vencedores⟧ como evidencia de que su religión y sus costumbres eran superiores a la religión y las costumbres de los hebreos.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «era mencionado jactanciosamente por los vencedores como evidencia de que su religión y».,era mencionado jactanciosamente por los vencedores como evidencia de que su religión y,PR39-P027-F07,PR39-P027-F07-VARIANTS,verified,
PR39-0044,PR39-44,PR39,"PDF p.28, PR39, párrafo 1",fill_blank,medium,"alimento real, vino e idolatría","Según PDF p.28, PR39, párrafo 1, en el pasaje sobre alimento real, vino e idolatría, complete la formulación del PDF: «Conocían la historia de Nadab y Abihú, cuya intemperancia, así como los _____ que había tenido, describían los pergaminos del Pentateuco»","[""resultados"", ""asombrados"", ""babilonios"", ""caracteres""]",0,resultados,"El PDF emplea la expresión «resultados» en este contexto: «cuya intemperancia, así como los resultados que había tenido, describían los pergaminos del».","cuya intemperancia, así como los resultados que había tenido, describían los pergaminos del",PR39-P028-F14,PR39-P028-F14-VARIANTS,verified,
PR39-0045,PR39-44,PR39,"PDF p.29, PR39, párrafo 1",multiple_choice,hard,"Melsar, prueba de diez días y templanza","Según PDF p.29, PR39, párrafo 1, en el pasaje sobre Melsar, prueba de diez días y templanza, ¿Qué opción restituye con precisión la relación descrita? Marco: «días, durante los cuales se [DETALLE] alimento sencillo a los jóvenes hebreos, mientras»","[""días, durante los cuales se quedarían alimento sencillo a los jóvenes hebreos, mientras"", ""días, durante los cuales se proveería alimento sencillo a los jóvenes hebreos, mientras"", ""días, durante los cuales se ejercerían alimento sencillo a los jóvenes hebreos, mientras"", ""días, durante los cuales se prohibiría alimento sencillo a los jóvenes hebreos, mientras""]",1,"días, durante los cuales se proveería alimento sencillo a los jóvenes hebreos, mientras","La opción correcta conserva el detalle «proveería» tal como aparece en la fuente: «días, durante los cuales se proveería alimento sencillo a los jóvenes hebreos, mientras».","días, durante los cuales se proveería alimento sencillo a los jóvenes hebreos, mientras",PR39-P029-F14,PR39-P029-F14-VARIANTS,verified,
PR39-0046,PR39-44,PR39,"PDF p.30, PR39, párrafo 1",true_false,easy,"educación, salud y verdadero éxito","Según PDF p.30, PR39, párrafo 1, en el pasaje sobre educación, salud y verdadero éxito, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Lo obtuvieron por el uso fiel de sus ⟦facultades⟧, bajo la dirección del Espíritu Santo.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «el uso fiel de sus facultades, bajo la dirección del Espíritu Santo».","el uso fiel de sus facultades, bajo la dirección del Espíritu Santo",PR39-P030-F13,PR39-P030-F13-VARIANTS,verified,
PR39-0047,PR39-44,PR39,"PDF p.31, PR39, párrafo 1",fill_blank,medium,"cooperación divina, deberes pequeños y carácter","Según PDF p.31, PR39, párrafo 1, en el pasaje sobre cooperación divina, deberes pequeños y carácter, complete la formulación del PDF: «Seremos juzgados por lo que _____ haber hecho y no hicimos porque no usamos nuestras facultades para glorificar a Dios.»","[""adoradores"", ""debiéramos"", ""astrólogos"", ""cristianas""]",1,debiéramos,El PDF emplea la expresión «debiéramos» en este contexto: «Seremos juzgados por lo que debiéramos haber hecho y no hicimos porque no».,Seremos juzgados por lo que debiéramos haber hecho y no hicimos porque no,PR39-P031-F16,PR39-P031-F16-VARIANTS,verified,
PR39-0048,PR39-44,PR39,"PDF p.32, PR39, párrafo 1",multiple_choice,hard,aplicación a los jóvenes actuales,"Según PDF p.32, PR39, párrafo 1, en el pasaje sobre aplicación a los jóvenes actuales, ¿Qué opción restituye con precisión la relación descrita? Marco: «resulta fácil y atrayente toda [DETALLE] sensual, pueden permanecer por la gracia de»","[""resulta fácil y atrayente toda amonestación sensual, pueden permanecer por la gracia de"", ""resulta fácil y atrayente toda aproximación sensual, pueden permanecer por la gracia de"", ""resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la gracia de"", ""resulta fácil y atrayente toda distribución sensual, pueden permanecer por la gracia de""]",2,"resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la gracia de","La opción correcta conserva el detalle «complacencia» tal como aparece en la fuente: «resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la gracia de».","resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la gracia de",PR39-P032-F22,PR39-P032-F22-VARIANTS,verified,
PR39-0049,PR39-44,PR39,"PDF p.27, PR39, párrafo 1",true_false,expert,"cautiverio, misión y cambio de nombres","Según PDF p.27, PR39, párrafo 1, en el pasaje sobre cautiverio, misión y cambio de nombres, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «El hecho de que esos adoradores de Jehová estuviesen cautivos en Babilonia y de que los vasos de la casa de Dios se hallaran en el templo de los dioses babilónicos, era mencionado jactanciosamente por los vencedores como ⟦amenazaba⟧ de que su religión y sus costumbres eran superiores a la religión y las costumbres de los hebreos.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «evidencia». La corrección exacta es: «El hecho de que esos adoradores de Jehová estuviesen cautivos en Babilonia y de que los vasos de la casa de Dios se hallaran en el templo de los dioses babilónicos, era mencionado jactanciosamente por los vencedores como evidencia de que su religión y sus costumbres eran superiores a la religión y las costumbres de los hebreos.»",jactanciosamente por los vencedores como evidencia de que su religión y sus costumbres,PR39-P027-F08,PR39-P027-F08-VARIANTS,verified,"El hecho de que esos adoradores de Jehová estuviesen cautivos en Babilonia y de que los vasos de la casa de Dios se hallaran en el templo de los dioses babilónicos, era mencionado jactanciosamente por los vencedores como evidencia de que su religión y sus costumbres eran superiores a la religión y las costumbres de los hebreos."
