id,fact_id,variant_id,template_id,bank,chapter,verse_or_page,source_span,type,difficulty,topic,context_anchor,question,options,correct_option,correct_answer,accepted_answers,answer_mode,explanation,why_distractors_fail,source_quote,trap_type,blind_final_pool,validation_status,incorrect_detail,correction
PR39-0487,PR39-P031-S05-01-F01,PR39-P031-S05-01-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"31, PR39, párrafo 5","En el antiguo ritual que era el Evangelio en símbolos, ninguna ofrenda imperfecta podía ser llevada al altar de Dios.",multiple_choice,hard,"cooperación divina, deberes pequeños y carácter",En el antiguo ritual que era el Evangelio en símbolos ninguna ofrenda imperfecta podía,"Según 31, PR39, párrafo 5, en la escena sobre cooperación divina, deberes pequeños y carácter, ¿qué formulación corresponde específicamente a este contexto? Marco: «En el antiguo ritual que era el [DETALLE] en símbolos, ninguna ofrenda imperfecta podía ser llevada al altar de Dios.»","[""Caldeo"", ""Evangelio"", ""Babilonia"", ""Ananías""]",1,Evangelio,"[""Evangelio""]",exact_text,"«Evangelio» completa el dato de 31, PR39, párrafo 5. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""Caldeo"": ""Es un dato de 33, PR40, párrafo 7; no completa el marco de 31, PR39, párrafo 5."", ""Babilonia"": ""Es un dato de 33, PR40, párrafo 7; no completa el marco de 31, PR39, párrafo 5."", ""Ananías"": ""Es un dato de 34, PR40, párrafo 1; no completa el marco de 31, PR39, párrafo 5.""}","antiguo ritual que era el Evangelio en símbolos, ninguna ofrenda imperfecta podía ser",close_detail,False,verified,,
PR39-0488,PR39-P031-S05-02-F01,PR39-P031-S05-02-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"31, PR39, párrafo 5",El sacrificio que había de representar a Cristo debía ser sin mancha.,multiple_choice,medium,"cooperación divina, deberes pequeños y carácter",El sacrificio que había de representar a Cristo debía ser sin mancha,"Según 31, PR39, párrafo 5, en la escena sobre cooperación divina, deberes pequeños y carácter, ¿qué formulación corresponde específicamente a este contexto? Marco: «El sacrificio que había de representar a [DETALLE] debía ser sin mancha.»","[""Babilonia"", ""Ananías"", ""Cristo"", ""Azarías""]",2,Cristo,"[""Cristo""]",exact_text,"«Cristo» completa el dato de 31, PR39, párrafo 5. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""Babilonia"": ""Es un dato de 33, PR40, párrafo 7; no completa el marco de 31, PR39, párrafo 5."", ""Ananías"": ""Es un dato de 34, PR40, párrafo 1; no completa el marco de 31, PR39, párrafo 5."", ""Azarías"": ""Es un dato de 34, PR40, párrafo 1; no completa el marco de 31, PR39, párrafo 5.""}",que había de representar a Cristo debía ser sin mancha,true_elsewhere,False,verified,,
PR39-0489,PR39-P031-S05-03-F01,PR39-P031-S05-03-F01-MC-SEQUENCE-74,mc-sequence-v1,PR39-44,PR39,"31, PR39, párrafo 5","La palabra de Dios señala esto como ilustración de lo que deben ser sus hijos: un “sacrificio vivo,” santo y “sin mancha. | y no obstante las influencias seductoras de la corte babilónica, permanecieron firmes, porque confiaban en una fuerza infinita. | Los jóvenes de hoy pueden tener el espíritu que dominó a Daniel",multiple_choice,hard,"cooperación divina, deberes pequeños y carácter","31, PR39, párrafo 5 → 31, PR39, párrafo 6 → 32, PR39, párrafo 1","Entre 31, PR39, párrafo 5 y 32, PR39, párrafo 1, ¿qué secuencia respeta el orden en que aparecen estos tres detalles en el PDF? Conjunto a ordenar: Daniel, palabra de Dios, permanecieron.","[""palabra de Dios → Daniel → permanecieron"", ""permanecieron → palabra de Dios → Daniel"", ""Daniel → permanecieron → palabra de Dios"", ""palabra de Dios → permanecieron → Daniel""]",3,palabra de Dios → permanecieron → Daniel,"[""palabra de Dios → permanecieron → Daniel""]",exact_text,"La fuente presenta primero «palabra de Dios», después «permanecieron» y finalmente «Daniel».","{""palabra de Dios → Daniel → permanecieron"": ""Altera el orden de aparición de las tres unidades citadas."", ""permanecieron → palabra de Dios → Daniel"": ""Altera el orden de aparición de las tres unidades citadas."", ""Daniel → permanecieron → palabra de Dios"": ""Altera el orden de aparición de las tres unidades citadas.""}","La palabra de Dios señala esto como ilustración de lo que | seductoras de la corte babilónica, permanecieron firmes, porque confiaban en una fuerza infinita | el espíritu que dominó a Daniel",order_sequence,False,verified,,
PR39-0490,PR39-P031-S06-02-F01,PR39-P031-S06-02-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"31, PR39, párrafo 6","y no obstante las influencias seductoras de la corte babilónica, permanecieron firmes, porque confiaban en una fuerza infinita.",multiple_choice,expert,"cooperación divina, deberes pequeños y carácter",y no obstante las influencias seductoras de la corte babilónica permanecieron firmes porque confiaban,"Según 31, PR39, párrafo 6, en la escena sobre cooperación divina, deberes pequeños y carácter, ¿qué formulación corresponde específicamente a este contexto? Marco: «y no obstante las influencias seductoras de la corte babilónica, [DETALLE] firmes, porque confiaban en una fuerza infinita.»","[""permanecieron"", ""obraba"", ""pudieron"", ""Honraron""]",0,permanecieron,"[""permanecieron""]",exact_text,"«permanecieron» completa el dato de 31, PR39, párrafo 6. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""obraba"": ""Es un dato de 30, PR39, párrafo 3; no completa el marco de 31, PR39, párrafo 6."", ""pudieron"": ""Es un dato de 30, PR39, párrafo 5; no completa el marco de 31, PR39, párrafo 6."", ""Honraron"": ""Es un dato de 30, PR39, párrafo 5; no completa el marco de 31, PR39, párrafo 6.""}","seductoras de la corte babilónica, permanecieron firmes, porque confiaban en una fuerza infinita",true_elsewhere,False,verified,,
PR39-0491,PR39-P032-S01-01-F01,PR39-P032-S01-01-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"32, PR39, párrafo 1",Los jóvenes de hoy pueden tener el espíritu que dominó a Daniel,multiple_choice,hard,aplicación a los jóvenes actuales,Los jóvenes de hoy pueden tener el espíritu que dominó a Daniel,"Según 32, PR39, párrafo 1, en la escena sobre aplicación a los jóvenes actuales, ¿qué formulación corresponde específicamente a este contexto? Marco: «Los jóvenes de hoy pueden tener el espíritu que dominó a [DETALLE]»","[""Misael"", ""Daniel"", ""Fuente"", ""Señor""]",1,Daniel,"[""Daniel""]",exact_text,"«Daniel» completa el dato de 32, PR39, párrafo 1. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""Misael"": ""Es un dato de 34, PR40, párrafo 1; no completa el marco de 32, PR39, párrafo 1."", ""Fuente"": ""Es un dato de 34, PR40, párrafo 1; no completa el marco de 32, PR39, párrafo 1."", ""Señor"": ""Es un dato de 34, PR40, párrafo 1; no completa el marco de 32, PR39, párrafo 1.""}",el espíritu que dominó a Daniel,close_detail,False,verified,,
PR39-0492,PR39-P032-S01-02-F01,PR39-P032-S01-02-F01-MC-SEQUENCE-75,mc-sequence-v1,PR39-44,PR39,"32, PR39, párrafo 1","pueden sacar fuerza de la misma fuente, poseer el mismo poder de dominio propio y revelar la misma gracia en su vida, aun en circunstancias tan desfavorables como las que predominaban entonces. | Aunque rodeados por tentaciones a satisfacer sus apetitos, especialmente en nuestras grandes ciudades, donde resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la gracia de Dios firmes en su propósito de honrar a Dios. | Mediante una determinación enérgica y una vigilancia constante, pueden resistir toda tentación que asalte el alma.",multiple_choice,medium,aplicación a los jóvenes actuales,"32, PR39, párrafo 1 → 32, PR39, párrafo 1 → 32, PR39, párrafo 1","Entre 32, PR39, párrafo 1 y 32, PR39, párrafo 1, ¿qué secuencia respeta el orden en que aparecen estos tres detalles en el PDF? Conjunto a ordenar: Mediante una determinación, pueden sacar fuerza, rodeados por tentaciones.","[""pueden sacar fuerza → Mediante una determinación → rodeados por tentaciones"", ""rodeados por tentaciones → pueden sacar fuerza → Mediante una determinación"", ""pueden sacar fuerza → rodeados por tentaciones → Mediante una determinación"", ""Mediante una determinación → rodeados por tentaciones → pueden sacar fuerza""]",2,pueden sacar fuerza → rodeados por tentaciones → Mediante una determinación,"[""pueden sacar fuerza → rodeados por tentaciones → Mediante una determinación""]",exact_text,"La fuente presenta primero «pueden sacar fuerza», después «rodeados por tentaciones» y finalmente «Mediante una determinación».","{""pueden sacar fuerza → Mediante una determinación → rodeados por tentaciones"": ""Altera el orden de aparición de las tres unidades citadas."", ""rodeados por tentaciones → pueden sacar fuerza → Mediante una determinación"": ""Altera el orden de aparición de las tres unidades citadas."", ""Mediante una determinación → rodeados por tentaciones → pueden sacar fuerza"": ""Altera el orden de aparición de las tres unidades citadas.""}","pueden sacar fuerza de la misma fuente, poseer el mismo | Aunque rodeados por tentaciones a satisfacer sus apetitos, especialmente en nuestras | Mediante una determinación enérgica y una vigilancia constante, pueden resistir",order_sequence,False,verified,,
PR39-0493,PR39-P032-S01-03-F01,PR39-P032-S01-03-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"32, PR39, párrafo 1","Aunque rodeados por tentaciones a satisfacer sus apetitos, especialmente en nuestras grandes ciudades, donde resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la gracia de Dios firmes en su propósito de honrar a Dios.",multiple_choice,hard,aplicación a los jóvenes actuales,Aunque rodeados por tentaciones a satisfacer sus apetitos especialmente en nuestras grandes ciudades donde,"Según 32, PR39, párrafo 1, en la escena sobre aplicación a los jóvenes actuales, ¿qué formulación corresponde específicamente a este contexto? Marco: «Aunque [DETALLE] a satisfacer sus apetitos, especialmente en nuestras grandes ciudades, donde resulta fácil y atrayente toda complacencia sensual, pueden permanecer por la gracia de Dios firmes en su propósito de honrar a Dios.»","[""mediante las mismas"", ""tres compañeros"", ""ilustres ejemplos"", ""rodeados por tentaciones""]",3,rodeados por tentaciones,"[""rodeados por tentaciones""]",exact_text,"«rodeados por tentaciones» completa el dato de 32, PR39, párrafo 1. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""mediante las mismas"": ""Es un dato de 27, PR39, párrafo 1; no completa el marco de 32, PR39, párrafo 1."", ""tres compañeros"": ""Es un dato de 27, PR39, párrafo 2; no completa el marco de 32, PR39, párrafo 1."", ""ilustres ejemplos"": ""Es un dato de 27, PR39, párrafo 2; no completa el marco de 32, PR39, párrafo 1.""}","Aunque rodeados por tentaciones a satisfacer sus apetitos, especialmente en nuestras",true_elsewhere,False,verified,,
PR39-0494,PR39-P032-S01-04-F01,PR39-P032-S01-04-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"32, PR39, párrafo 1","Mediante una determinación enérgica y una vigilancia constante, pueden resistir toda tentación que asalte el alma.",multiple_choice,expert,aplicación a los jóvenes actuales,Mediante una determinación enérgica y una vigilancia constante pueden resistir toda tentación que asalte,"Según 32, PR39, párrafo 1, en la escena sobre aplicación a los jóvenes actuales, ¿qué formulación corresponde específicamente a este contexto? Marco: «[DETALLE] enérgica y una vigilancia constante, pueden resistir toda tentación que asalte el alma.»","[""Mediante una determinación"", ""debe ser puesto"", ""debe estar"", ""regir la vida""]",0,Mediante una determinación,"[""Mediante una determinación""]",exact_text,"«Mediante una determinación» completa el dato de 32, PR39, párrafo 1. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""debe ser puesto"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 1."", ""debe estar"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 1."", ""regir la vida"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 1.""}","Mediante una determinación enérgica y una vigilancia constante, pueden resistir",close_detail,False,verified,,
PR39-0495,PR39-P032-S01-05-F01,PR39-P032-S01-05-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"32, PR39, párrafo 1",Pero sólo podrá alcanzar la victoria el que resuelva hacer el bien por el bien mismo.,multiple_choice,hard,aplicación a los jóvenes actuales,Pero sólo podrá alcanzar la victoria el que resuelva hacer el bien por el,"Según 32, PR39, párrafo 1, en la escena sobre aplicación a los jóvenes actuales, ¿qué formulación corresponde específicamente a este contexto? Marco: «Pero [DETALLE] la victoria el que resuelva hacer el bien por el bien mismo.»","[""debe estar"", ""sólo podrá alcanzar"", ""regir la vida"", ""facultad regia""]",1,sólo podrá alcanzar,"[""sólo podrá alcanzar""]",exact_text,"«sólo podrá alcanzar» completa el dato de 32, PR39, párrafo 1. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""debe estar"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 1."", ""regir la vida"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 1."", ""facultad regia"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 1.""}",Pero sólo podrá alcanzar la victoria el que resuelva hacer el,true_elsewhere,False,verified,,
PR39-0496,PR39-P032-S02-01-F01,PR39-P032-S02-01-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"32, PR39, párrafo 2",¡Qué carrera fué la de esos nobles hebreos!,multiple_choice,medium,aplicación a los jóvenes actuales,Qué carrera fué la de esos nobles hebreos,"Según 32, PR39, párrafo 2, en la escena sobre aplicación a los jóvenes actuales, ¿qué formulación corresponde específicamente a este contexto? Marco: «¡Qué carrera fué la de [DETALLE]!»","[""real fueron llevados"", ""muchachos en quienes"", ""esos nobles hebreos"", ""Viendo en estos""]",2,esos nobles hebreos,"[""esos nobles hebreos""]",exact_text,"«esos nobles hebreos» completa el dato de 32, PR39, párrafo 2. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""real fueron llevados"": ""Es un dato de 27, PR39, párrafo 2; no completa el marco de 32, PR39, párrafo 2."", ""muchachos en quienes"": ""Es un dato de 27, PR39, párrafo 2; no completa el marco de 32, PR39, párrafo 2."", ""Viendo en estos"": ""Es un dato de 27, PR39, párrafo 3; no completa el marco de 32, PR39, párrafo 2.""}",Qué carrera fué la de esos nobles hebreos,close_detail,False,verified,,
PR39-0497,PR39-P032-S02-02-F01,PR39-P032-S02-02-F01-MC-CONTEXTUAL-V2-02,mc-contextual-v2,PR39-44,PR39,"32, PR39, párrafo 2",Poco se imaginaban cuando se despedían del hogar de su infancia cuál sería su alto destino.,multiple_choice,hard,aplicación a los jóvenes actuales,Poco se imaginaban cuando se despedían del hogar de su infancia cuál sería su,"Según 32, PR39, párrafo 2, en la escena sobre aplicación a los jóvenes actuales, ¿qué formulación corresponde específicamente a este contexto? Marco: «[DETALLE] cuando se despedían del hogar de su infancia cuál sería su alto destino.»","[""facultad regia"", ""gracia divina"", ""poder intelectual"", ""Poco se imaginaban""]",3,Poco se imaginaban,"[""Poco se imaginaban""]",exact_text,"«Poco se imaginaban» completa el dato de 32, PR39, párrafo 2. Los demás elementos aparecen en otras unidades de la fuente, pero no responden a este anclaje exacto.","{""facultad regia"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 2."", ""gracia divina"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 2."", ""poder intelectual"": ""Es un dato de 31, PR39, párrafo 4; no completa el marco de 32, PR39, párrafo 2.""}",Poco se imaginaban cuando se despedían del hogar de su,close_detail,False,verified,,
