source_unit_id,work,chapter,verse_or_page,pdf_page,exact_quote,nearby_context,atomic_facts,atomic_fact_count,atomic_fact_records,current_question_ids,presentation_count,distinct_cognitive_operations,coverage_status,coverage_basis,coverage_scope,semantic_coverage_verified,explanation,historical_fact_ids,historical_fact_count,ocr_support,ocr_issue,context_boundary,review_flags,requires_visual_review,visual_review_status
DAN11-V005,Daniel,11,Daniel 11:5,23,"El rey del sur se hará fuerte, pero uno de sus príncipes será más fuerte que él, se hará poderoso y su dominio será grande.","Anterior: Pero cuando se haya levantado, su reino será quebrantado y repartido hacia los cuatro vientos del cielo; pero no será para sus descendientes, ni según el dominio con que él dominó, porque su reino quedará deshecho y será para otros aparte de ellos. Posterior: Al cabo de unos años harán alianza, y la hija del rey del sur vendrá al rey del norte para hacer la paz. Pero ella no podrá retener la fuerza de su brazo, y ni él ni su brazo permanecerán; porque ella será entregada a la muerte, y también los que la habían traído, y su hijo y los que estaban de parte de ella en aquel tiempo.","[""El rey del sur se hará fuerte, pero uno de sus príncipes será más fuerte que él, se hará poderoso y su dominio será grande.""]",1,"[{""atomic_fact_id"": ""DAN11-V005-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""Q-DAN11-0005"", ""Q-DAN11-0005::PRESENTATION-01"", ""V14-R2-DAN11-C18-004"", ""V14-R2-DAN11-W1-081""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V005"", ""semantic_coverage_verified"": false, ""text"": ""El rey del sur se hará fuerte, pero uno de sus príncipes será más fuerte que él, se hará poderoso y su dominio será grande.""}]","[""Q-DAN11-0005"", ""Q-DAN11-0005::PRESENTATION-01"", ""V14-R2-DAN11-C18-004"", ""V14-R2-DAN11-W1-081""]",4,"[""comparison"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 4 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D11-V05-001"", ""FACT-D11-V05-002"", ""FACT-D11-V05-003"", ""FACT-D11-V05-004""]",4,True,,UNIT,[],False,NOT_REQUIRED
DAN11-V006,Daniel,11,Daniel 11:6,23,"Al cabo de unos años harán alianza, y la hija del rey del sur vendrá al rey del norte para hacer la paz. Pero ella no podrá retener la fuerza de su brazo, y ni él ni su brazo permanecerán; porque ella será entregada a la muerte, y también los que la habían traído, y su hijo y los que estaban de parte de ella en aquel tiempo.","Anterior: El rey del sur se hará fuerte, pero uno de sus príncipes será más fuerte que él, se hará poderoso y su dominio será grande. Posterior: Pero un renuevo de sus raíces se levantará sobre su trono, vendrá con un ejército contra el rey del norte, entrará en la fortaleza y hará con ellos a su arbitrio, y predominará.","[""Al cabo de unos años harán alianza, y la hija del rey del sur vendrá al rey del norte para hacer la paz."", ""Pero ella no podrá retener la fuerza de su brazo, y ni él ni su brazo permanecerán"", ""porque ella será entregada a la muerte, y también los que la habían traído, y su hijo y los que estaban de parte de ella en aquel tiempo.""]",3,"[{""atomic_fact_id"": ""DAN11-V006-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V006"", ""semantic_coverage_verified"": false, ""text"": ""Al cabo de unos años harán alianza, y la hija del rey del sur vendrá al rey del norte para hacer la paz.""}, {""atomic_fact_id"": ""DAN11-V006-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-003"", ""V14-R2-DAN11-W1-083""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V006"", ""semantic_coverage_verified"": false, ""text"": ""Pero ella no podrá retener la fuerza de su brazo, y ni él ni su brazo permanecerán""}, {""atomic_fact_id"": ""DAN11-V006-F03"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-051"", ""V14-R2-DAN11-W1-084""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V006"", ""semantic_coverage_verified"": false, ""text"": ""porque ella será entregada a la muerte, y también los que la habían traído, y su hijo y los que estaban de parte de ella en aquel tiempo.""}]","[""DAN11-V11-BLINDB-021"", ""DAN11-V11-WAVE-003"", ""DAN11-V11-WAVE-051"", ""Q-DAN11-0006"", ""Q-DAN11-0006::PRESENTATION-01"", ""V13-R2-DAN11-C9-V006-F08"", ""V14-R2-DAN11-W1-082"", ""V14-R2-DAN11-W1-083"", ""V14-R2-DAN11-W1-084""]",9,"[""cause_consequence"", ""factual_recall"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 3 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D11-V06-001"", ""FACT-D11-V06-002"", ""FACT-D11-V06-003"", ""FACT-D11-V06-004"", ""FACT-D11-V06-005"", ""FACT-D11-V06-006"", ""FACT-D11-V06-007"", ""FACT-D11-V06-008"", ""FACT-D11-V06-009""]",9,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
DAN11-V007,Daniel,11,Daniel 11:7,23,"Pero un renuevo de sus raíces se levantará sobre su trono, vendrá con un ejército contra el rey del norte, entrará en la fortaleza y hará con ellos a su arbitrio, y predominará.","Anterior: Al cabo de unos años harán alianza, y la hija del rey del sur vendrá al rey del norte para hacer la paz. Pero ella no podrá retener la fuerza de su brazo, y ni él ni su brazo permanecerán; porque ella será entregada a la muerte, y también los que la habían traído, y su hijo y los que estaban de parte de ella en aquel tiempo. Posterior: Y aun a los dioses de ellos, sus imágenes fundidas y sus objetos preciosos de plata y de oro, llevará cautivos a Egipto; y durante años se mantendrá él alejado del rey del norte.","[""Pero un renuevo de sus raíces se levantará sobre su trono, vendrá con un ejército contra el rey del norte, entrará en la fortaleza y hará con ellos a su arbitrio, y predominará.""]",1,"[{""atomic_fact_id"": ""DAN11-V007-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-028"", ""Q-DAN11-0007"", ""Q-DAN11-0007::PRESENTATION-01"", ""V13-R2-DAN11-C10-001"", ""V14-R2-DAN11-C18-005"", ""V14-R2-DAN11-W1-085""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V007"", ""semantic_coverage_verified"": false, ""text"": ""Pero un renuevo de sus raíces se levantará sobre su trono, vendrá con un ejército contra el rey del norte, entrará en la fortaleza y hará con ellos a su arbitrio, y predominará.""}]","[""DAN11-V11-WAVE-028"", ""Q-DAN11-0007"", ""Q-DAN11-0007::PRESENTATION-01"", ""V13-R2-DAN11-C10-001"", ""V14-R2-DAN11-C18-005"", ""V14-R2-DAN11-W1-085""]",6,"[""cause_consequence"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 6 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D11-V07-001"", ""FACT-D11-V07-002"", ""FACT-D11-V07-003"", ""FACT-D11-V07-004"", ""FACT-D11-V07-005""]",5,True,,UNIT,[],False,NOT_REQUIRED
DAN11-V008,Daniel,11,Daniel 11:8,23,"Y aun a los dioses de ellos, sus imágenes fundidas y sus objetos preciosos de plata y de oro, llevará cautivos a Egipto; y durante años se mantendrá él alejado del rey del norte.","Anterior: Pero un renuevo de sus raíces se levantará sobre su trono, vendrá con un ejército contra el rey del norte, entrará en la fortaleza y hará con ellos a su arbitrio, y predominará. Posterior: Así entrará en el reino el rey del sur, y volverá a su tierra.","[""Y aun a los dioses de ellos, sus imágenes fundidas y sus objetos preciosos de plata y de oro, llevará cautivos a Egipto"", ""y durante años se mantendrá él alejado del rey del norte.""]",2,"[{""atomic_fact_id"": ""DAN11-V008-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V008"", ""semantic_coverage_verified"": false, ""text"": ""Y aun a los dioses de ellos, sus imágenes fundidas y sus objetos preciosos de plata y de oro, llevará cautivos a Egipto""}, {""atomic_fact_id"": ""DAN11-V008-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-004"", ""V14-R2-DAN11-W1-086""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V008"", ""semantic_coverage_verified"": false, ""text"": ""y durante años se mantendrá él alejado del rey del norte.""}]","[""DAN11-V11-WAVE-004"", ""Q-DAN11-0008"", ""Q-DAN11-0008::PRESENTATION-01"", ""V13-R2-DAN11-C10-002"", ""V14-R2-DAN11-W1-086""]",5,"[""factual_recall"", ""narrative_order"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D11-V08-001"", ""FACT-D11-V08-002"", ""FACT-D11-V08-003"", ""FACT-D11-V08-004"", ""FACT-D11-V08-005""]",5,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
DAN11-V009,Daniel,11,Daniel 11:9,23,"Así entrará en el reino el rey del sur, y volverá a su tierra.","Anterior: Y aun a los dioses de ellos, sus imágenes fundidas y sus objetos preciosos de plata y de oro, llevará cautivos a Egipto; y durante años se mantendrá él alejado del rey del norte. Posterior: Pero los hijos de aquél se airarán y reunirán multitud de grandes ejércitos. Vendrá uno apresuradamente, inundará y pasará adelante; luego volverá y llevará la guerra hasta su fortaleza.","[""Así entrará en el reino el rey del sur, y volverá a su tierra.""]",1,"[{""atomic_fact_id"": ""DAN11-V009-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""Q-DAN11-0009"", ""Q-DAN11-0009::PRESENTATION-01"", ""V14-R2-DAN11-C18-006""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V009"", ""semantic_coverage_verified"": false, ""text"": ""Así entrará en el reino el rey del sur, y volverá a su tierra.""}]","[""Q-DAN11-0009"", ""Q-DAN11-0009::PRESENTATION-01"", ""V14-R2-DAN11-C18-006""]",3,"[""narrative_order""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D11-V09-001"", ""FACT-D11-V09-002""]",2,True,,UNIT,[],False,NOT_REQUIRED
DAN11-V010,Daniel,11,Daniel 11:10,23,"Pero los hijos de aquél se airarán y reunirán multitud de grandes ejércitos. Vendrá uno apresuradamente, inundará y pasará adelante; luego volverá y llevará la guerra hasta su fortaleza.","Anterior: Así entrará en el reino el rey del sur, y volverá a su tierra. Posterior: Por eso se enfurecerá el rey del sur, y saldrá y peleará contra el rey del norte; éste pondrá en campaña una gran multitud, pero toda esa multitud será entregada en manos de aquél.","[""Pero los hijos de aquél se airarán y reunirán multitud de grandes ejércitos."", ""Vendrá uno apresuradamente, inundará y pasará adelante"", ""luego volverá y llevará la guerra hasta su fortaleza.""]",3,"[{""atomic_fact_id"": ""DAN11-V010-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V010"", ""semantic_coverage_verified"": false, ""text"": ""Pero los hijos de aquél se airarán y reunirán multitud de grandes ejércitos.""}, {""atomic_fact_id"": ""DAN11-V010-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-005"", ""V14-R2-DAN11-W1-088""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V010"", ""semantic_coverage_verified"": false, ""text"": ""Vendrá uno apresuradamente, inundará y pasará adelante""}, {""atomic_fact_id"": ""DAN11-V010-F03"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-052"", ""V13-R2-DAN11-C10-003""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V010"", ""semantic_coverage_verified"": false, ""text"": ""luego volverá y llevará la guerra hasta su fortaleza.""}]","[""DAN11-V11-WAVE-005"", ""DAN11-V11-WAVE-052"", ""Q-DAN11-0010"", ""Q-DAN11-0010::PRESENTATION-01"", ""V13-R2-DAN11-C10-003"", ""V14-R2-DAN11-C18-007"", ""V14-R2-DAN11-W1-087"", ""V14-R2-DAN11-W1-088""]",8,"[""factual_recall"", ""identification"", ""narrative_order"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 3 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D11-V10-001"", ""FACT-D11-V10-002"", ""FACT-D11-V10-003"", ""FACT-D11-V10-004"", ""FACT-D11-V10-005"", ""FACT-D11-V10-006"", ""FACT-D11-V10-007""]",7,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
DAN11-V011,Daniel,11,Daniel 11:11,23,"Por eso se enfurecerá el rey del sur, y saldrá y peleará contra el rey del norte; éste pondrá en campaña una gran multitud, pero toda esa multitud será entregada en manos de aquél.","Anterior: Pero los hijos de aquél se airarán y reunirán multitud de grandes ejércitos. Vendrá uno apresuradamente, inundará y pasará adelante; luego volverá y llevará la guerra hasta su fortaleza. Posterior: Al llevarse él la multitud, se elevará su corazón y derribará a muchos millares; pero no prevalecerá.","[""Por eso se enfurecerá el rey del sur, y saldrá y peleará contra el rey del norte"", ""éste pondrá en campaña una gran multitud, pero toda esa multitud será entregada en manos de aquél.""]",2,"[{""atomic_fact_id"": ""DAN11-V011-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V011"", ""semantic_coverage_verified"": false, ""text"": ""Por eso se enfurecerá el rey del sur, y saldrá y peleará contra el rey del norte""}, {""atomic_fact_id"": ""DAN11-V011-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-006"", ""V14-R2-DAN11-W1-089""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V011"", ""semantic_coverage_verified"": false, ""text"": ""éste pondrá en campaña una gran multitud, pero toda esa multitud será entregada en manos de aquél.""}]","[""DAN11-V11-WAVE-006"", ""Q-DAN11-0011"", ""Q-DAN11-0011::PRESENTATION-01"", ""V13-R2-DAN11-C9-V011-F06"", ""V14-R2-DAN11-W1-089""]",5,"[""cause_consequence"", ""narrative_order"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D11-V11-001"", ""FACT-D11-V11-002"", ""FACT-D11-V11-003"", ""FACT-D11-V11-004""]",4,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
DAN11-V012,Daniel,11,Daniel 11:12,23,"Al llevarse él la multitud, se elevará su corazón y derribará a muchos millares; pero no prevalecerá.","Anterior: Por eso se enfurecerá el rey del sur, y saldrá y peleará contra el rey del norte; éste pondrá en campaña una gran multitud, pero toda esa multitud será entregada en manos de aquél. Posterior: El rey del norte volverá a poner en campaña una multitud, mayor que la primera, y al cabo de algunos años vendrá rápidamente, con un gran ejército y muchas riquezas.","[""Al llevarse él la multitud, se elevará su corazón y derribará a muchos millares"", ""pero no prevalecerá.""]",2,"[{""atomic_fact_id"": ""DAN11-V012-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V012"", ""semantic_coverage_verified"": false, ""text"": ""Al llevarse él la multitud, se elevará su corazón y derribará a muchos millares""}, {""atomic_fact_id"": ""DAN11-V012-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-007"", ""V14-R2-DAN11-W1-090""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V012"", ""semantic_coverage_verified"": false, ""text"": ""pero no prevalecerá.""}]","[""DAN11-V11-WAVE-007"", ""Q-DAN11-0012"", ""Q-DAN11-0012::PRESENTATION-01"", ""V13-R2-DAN11-C9-V012-F05"", ""V14-R2-DAN11-W1-090""]",5,"[""cause_consequence"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D11-V12-001"", ""FACT-D11-V12-002"", ""FACT-D11-V12-003"", ""FACT-D11-V12-004""]",4,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
DAN11-V013,Daniel,11,Daniel 11:13,23,"El rey del norte volverá a poner en campaña una multitud, mayor que la primera, y al cabo de algunos años vendrá rápidamente, con un gran ejército y muchas riquezas.","Anterior: Al llevarse él la multitud, se elevará su corazón y derribará a muchos millares; pero no prevalecerá. Posterior: En aquellos tiempos se levantarán muchos contra el rey del sur. Hombres turbulentos de tu pueblo se levantarán, para que se cumpla la visión, pero caerán.","[""El rey del norte volverá a poner en campaña una multitud, mayor que la primera, y al cabo de algunos años vendrá rápidamente, con un gran ejército y muchas riquezas.""]",1,"[{""atomic_fact_id"": ""DAN11-V013-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-029"", ""DAN11-V11-WAVE-053"", ""Q-DAN11-0013"", ""Q-DAN11-0013::PRESENTATION-01"", ""V13-R2-DAN11-C10-015"", ""V14-R2-DAN11-W1-091"", ""V14-R2-DAN11-W1-092""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V013"", ""semantic_coverage_verified"": false, ""text"": ""El rey del norte volverá a poner en campaña una multitud, mayor que la primera, y al cabo de algunos años vendrá rápidamente, con un gran ejército y muchas riquezas.""}]","[""DAN11-V11-WAVE-029"", ""DAN11-V11-WAVE-053"", ""Q-DAN11-0013"", ""Q-DAN11-0013::PRESENTATION-01"", ""V13-R2-DAN11-C10-015"", ""V14-R2-DAN11-W1-091"", ""V14-R2-DAN11-W1-092""]",7,"[""cause_consequence"", ""comparison"", ""factual_recall"", ""prophetic_detail"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 7 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D11-V13-001"", ""FACT-D11-V13-002"", ""FACT-D11-V13-003"", ""FACT-D11-V13-004"", ""FACT-D11-V13-005"", ""FACT-D11-V13-006""]",6,True,,UNIT,[],False,NOT_REQUIRED
DAN11-V014,Daniel,11,Daniel 11:14,23,"En aquellos tiempos se levantarán muchos contra el rey del sur. Hombres turbulentos de tu pueblo se levantarán, para que se cumpla la visión, pero caerán.","Anterior: El rey del norte volverá a poner en campaña una multitud, mayor que la primera, y al cabo de algunos años vendrá rápidamente, con un gran ejército y muchas riquezas. Posterior: Vendrá, pues, el rey del norte, levantará baluartes y tomará la ciudad fuerte; y las fuerzas del sur no podrán sostenerse, ni sus tropas escogidas, porque no habrá fuerzas para resistir.","[""En aquellos tiempos se levantarán muchos contra el rey del sur."", ""Hombres turbulentos de tu pueblo se levantarán, para que se cumpla la visión, pero caerán.""]",2,"[{""atomic_fact_id"": ""DAN11-V014-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""Q-DAN11-0014"", ""Q-DAN11-0014::PRESENTATION-01"", ""V14-R2-DAN11-C18-008"", ""V14-R2-DAN11-W1-093""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V014"", ""semantic_coverage_verified"": false, ""text"": ""En aquellos tiempos se levantarán muchos contra el rey del sur.""}, {""atomic_fact_id"": ""DAN11-V014-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN11-V11-WAVE-008"", ""V13-R2-DAN11-C10-016""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN11-V014"", ""semantic_coverage_verified"": false, ""text"": ""Hombres turbulentos de tu pueblo se levantarán, para que se cumpla la visión, pero caerán.""}]","[""DAN11-V11-WAVE-008"", ""DAN11-V11-WAVE-030"", ""Q-DAN11-0014"", ""Q-DAN11-0014::PRESENTATION-01"", ""V13-R2-DAN11-C10-016"", ""V14-R2-DAN11-C18-008"", ""V14-R2-DAN11-W1-093"", ""V14-R2-DAN11-W1-094""]",8,"[""cause_consequence"", ""prophetic_detail"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D11-V14-001"", ""FACT-D11-V14-002"", ""FACT-D11-V14-003"", ""FACT-D11-V14-004""]",4,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
